scope	order	key	value
strvalidator	47	strTipSaveDescription	Guardar descripción del proyecto
strvalidator	48	strBtnNew	Nuevo
strvalidator	49	strTipNewProject	Crear un proyecto nuevo
strvalidator	50	strTipOpenProject	Abrir proyecto
strvalidator	51	strTipSaveProject	Guardar proyecto
strvalidator	52	strBtnSaveAs	Guardar como
strvalidator	53	strTipSaveAs	Elegir una localización y guardar proyecto
strvalidator	54	strBtnImport	Importar
strvalidator	55	strTipImport	Importar datos desde archivo
strvalidator	56	strBtnExport	Exportar
strvalidator	57	strTipExport	Abrir el diálogo de exportación con los objetos seleccionados
strvalidator	58	strBtnRefresh	Actualizar
strvalidator	59	strTipRefresh	Actualizar el área de trabajo
strvalidator	60	strTipDeleteObject	Borrar objeto seleccionado
strvalidator	61	strBtnRename	Renombrar
strvalidator	62	strTipRenameObject	Renombrar el objeto seleccionado
strvalidator	63	strBtnView	Vista
strvalidator	64	strTipView	Ver objeto seleccionado
strvalidator	65	strMsgNew	¿Está seguro de que quiere crear un proyecto nuevo?\nCualquier cambio en el proyecto actual se perderá!
strvalidator	66	strMsgRename	Ahora solo puede renombrar un objeto a la vez!
strvalidator	67	strMsgSelectWorkspace	Seleccionar un área de trabajo o conjunto de datos
strvalidator	68	strMsgNotFound	El archivo del área de trabajo no se encontró
strvalidator	69	strMsgTitleNotFound	Archivo no encontrado
strvalidator	70	strMsgExport	Por favor seleccione los objetos a exportar!
strvalidator	71	strMsgNoObjectSelected	No se ha seleccionado objeto!
strvalidator	72	strMsgTitleError	Error
strvalidator	73	strMsgTypeNotSupported	tipo de objeto no compatible!
strvalidator	74	strMsgTitleNotSupported	No se puede ver el objeto
strvalidator	75	strMsgSelectObject	Por favor, seleccionar un objeto!
strvalidator	76	strMsgProjectSaved	Proyecto guardado!\n\n
strvalidator	77	strMsgDirNotFound	El directorio del proyecto no se encontró
strvalidator	78	strMsgTitleDirNotFound	Directorio no encontrado
strvalidator	79	strMsgFileNameMissing	Se debe proporcionar un nombre de archivo!
strvalidator	80	strMsgFileNameRequired	Se requiere nombre de archivo
strvalidator	81	strMsgUseSaveAs	Sin nombre de proyecto o ruta!\nUsar 'Guardar como'
strvalidator	82	strMsgPropertyNotFound	Propiedad no encontrada
strvalidator	83	strMsgSelectDirSave	Seleccionar un directorio para guardar el proyecto
strvalidator	84	strMsgInputProject	Ingresar nombre del proyecto
strvalidator	85	strMsgTitleSaveAs	Guardar como
strvalidator	86	strMsgOverwrite	\nya existe!\n\n Reemplazar?
strvalidator	87	strMsgTitleConfirm	Confirmar
strvalidator	88	strMsgProjectNotSaved	El proyecto no se ha guardado!
strvalidator	89	strMsgTitleInfo	Info
strvalidator	90	strFrmRworkspace	Cargar objetos desde área de trabajo de R
strvalidator	91	strBtnLoad	Cargar objeto
strvalidator	92	strDrpObject	<Seleccionar objeto>
strvalidator	93	strLblViewDataset	Ver un conjunto de datos
strvalidator	94	strBtnKits	Kits
strvalidator	95	strLblKits	Añadir nuevos kits o editar el archivo de kits
strvalidator	96	strBtnPlotKit	Gráfico del kit
strvalidator	97	strLblPlotKit	Gráfico del rango de marcadores por kits
strvalidator	98	strBtnBins	Analizar superposición
strvalidator	99	strLblBins	Comparar solapamiento de bins de kits
strvalidator	100	strBtnOl	Analizar OL
strvalidator	101	strLblOl	Comparar riesgo de obtener alelos off-ladder para kits
strvalidator	102	strBtnEdit	Editar (modificar)
strvalidator	103	strLblEdit	Editar (modificar) un conjunto de datos
strvalidator	104	strBtnTrim	Cortar
strvalidator	105	strLblTrim	Cortar/descartar muestras o columnas del conjunto de datos
strvalidator	106	strBtnSlim	Reducir  
strvalidator	107	strLblSlim	Reducir conjunto de datos en formato largo
strvalidator	108	strBtnFilter	Filtrar
strvalidator	109	strLblFilter	Filtrar datos usando datos de referencia
strvalidator	110	strBtnCrop	Tamaño (Crop)
strvalidator	111	strLblCrop	Descartar, o sustituir datos
strvalidator	112	strBtnGuess	Inferir (guess)
strvalidator	113	strLblGuess	Inferir el perfil de los datos crudos (sin procesar)
strvalidator	114	strBtnDye	Marcaje (fluorocromo)
strvalidator	115	strLblDye	Añadir información sobre el marcaje de acuerdo al kit
strvalidator	116	strBtnMarker	Marcador
strvalidator	117	strLblMarker	Añadir marcadores ausentes a los datos
strvalidator	118	strBtnSize	Tamaño
strvalidator	119	strLblSize	Añadir tamaño aproximado a los alelos en el conjunto de datos
strvalidator	120	strBtnData	Datos
strvalidator	121	strLblData	Añadir nueva información a los datos
strvalidator	122	strBtnCheck	Comprobar
strvalidator	123	strLblCheck	Comprobar subconjunto de un conjunto de datos
strvalidator	124	strBtnCombine	Combinar
strvalidator	125	strLblCombine	Combinar dos conjuntos de datos
strvalidator	126	strBtnColumns	Columnas
strvalidator	127	strLblColumns	Llevar a cabo acciones en las columnas
strvalidator	128	strBtnCopies	Copias
strvalidator	129	strLblCopies	Calcular copias alélicas
strvalidator	130	strBtnHeight	Altura
strvalidator	131	strLblHeight	Calcular métricas de altura de pico
strvalidator	132	strBtnEPG	EPG
strvalidator	133	strLblEPG	Generar EPG como gráfico
strvalidator	134	strBtnEPG2	EPG2
strvalidator	135	strLblEPG2	Generar EPG interactivo como gráfico
strvalidator	136	strLblAT	Calcular umbral analítico (AT1, AT2, AT4, AT7)
strvalidator	137	strLblAT6	Calcular umbral analítico (AT6)
strvalidator	138	strBtnPlot	Gráfico
strvalidator	139	strLblPlotAT6	Crear gráficos para datos analizados (AT6)
strvalidator	140	strLblStutter	Calcular stutters en un conjunto de datos
strvalidator	141	strLblPlotStutter	Crear gráficos para datos de stutter
strvalidator	142	strBtnStatistics	Estadísticas
strvalidator	143	strLblStatStutterGlobal	Calcular estadísticas resumen globales
strvalidator	144	strLblStatStutterMarker	Calcular estadísticas resumen por marcador
strvalidator	145	strLblStatStutterStutter	Calcular estadísticas resumen por marcador y tipo de stutter
strvalidator	146	strFrmHb	Equilibrio de heterocigotos (intra-locus)
strvalidator	147	strFrmLb	Equilibrio del perfil (inter-locus)
strvalidator	148	strLblHb	Calcular equilibrio de heterocigotos
strvalidator	149	strLblLb	Calcular equilibrio del perfil
strvalidator	150	strLblPlotBalance	Crear gráficos para datos analizados
strvalidator	151	strLblStatBalanceGlobal	Calcular estadísticas resumen globales
strvalidator	152	strLblStatBalanceMarker	Calcular estadísticas resumen por marcador
strvalidator	153	strFrmCapillary	Equilibrio entre capilares
strvalidator	154	strLblCapillary	Calcular el equilibrio de capilares para un conjunto de datos
strvalidator	155	strLblPlotCapillary	Crear gráficos para datos de equilibrio de capilares
strvalidator	156	strLblStatCapillaryCap	Calcular estadísticas resumen por capilar
strvalidator	157	strLblStatCapillaryInj	Calcular estadísticas resumen por inyección
strvalidator	158	strLblStatCapillaryRow	Calcular estadísticas resumen por fila de la placa
strvalidator	159	strLblStatCapillaryRun	Calcular estadísticas resumen por run
strvalidator	160	strLblStatCapillaryIns	Calcular estadísticas resumen por equipo
strvalidator	161	strFrmRatio	Ratio de altura del pico en el marcador
strvalidator	162	strLblRatio	Calcular el locus ratio para un conjunto de datos
strvalidator	163	strLblPlotRatio	Crear gráficos para datos de marker ratio
strvalidator	164	strLblConcordance	Calcular concordancia entre múltiples conjuntos de datos
strvalidator	165	strBtnScore	Puntuación
strvalidator	166	strLblScore	Puntuación dropout para un conjunto de datos
strvalidator	167	strLblDropout	Calcular umbrales estocásticos
strvalidator	168	strBtnModel	Modelizar
strvalidator	169	strLblModel	Modelizar y hacer gráfico del riesgo de dropout
strvalidator	170	strLblPlotDropout	Crear gráficos para datos analizados
strvalidator	171	strLblMixture	Calcular mezcla para un conjunto de datos
strvalidator	172	strFrmType	Tipos de resultado
strvalidator	173	strLblType	Calcular tipos de resultado para un conjunto de datos
strvalidator	174	strLblPlotType	Crear gráficos para datos de tipo de resultado
strvalidator	175	strFrmPeaks	Número de picos
strvalidator	176	strLblPeaks	Contar el número de picos en la muestra
strvalidator	177	strLblPlotPeaks	Crear gráficos para datos de pico
strvalidator	178	strFrmStatistics	Estadísticas resumen
strvalidator	179	strLblStatistics	Calcular estadísticas resumen
strvalidator	180	strFrmDistribution	Distribuciones
strvalidator	181	strLblDistribution	Representar gráficamente la distribución de los datos
strvalidator	182	strLblGroups	Gráfico de distribución acumulativa para múltiples grupos
strvalidator	183	strFrmDropin	Herramientas de drop-in
strvalidator	184	strLblSpikes	Identificar posibles spikes
strvalidator	185	strLblFilterSpikes	Eliminar spikes
strvalidator	186	strLblArtefacts	Identificar posibles artefactos
strvalidator	187	strLblFilterArtefacts	Eliminar artefactos
strvalidator	188	strLblPlotContamination	Gráfico de contaminación
strvalidator	189	strFrmSlope	Pendiente del perfil
strvalidator	190	strLblSlope	Calcular la pendiente del perfil
strvalidator	191	strLblPlotSlope	Gráfico de datos de pendiente
strvalidator	192	strLblPrecision	Crear gráficos de precisión
strvalidator	193	strLblStatPrecisionSize	Calcular estadísticas resumen por tamaño
strvalidator	194	strLblStatPrecisionDataPoint	Calcular estadísticas resumen por Data.Point
strvalidator	195	strLblStatPrecisionHeight	Calcular estadísticas resumen por Altura
strvalidator	196	strLblPullup	Calcular pull-up espectral/depurar
strvalidator	197	strLblPlotPullup	Crear gráficos para datos de pull-up
trim_gui	1	strWinTitle	Cortar datos
trim_gui	2	strChkGui	Guardar configuración de GUI
trim_gui	3	strBtnHelp	Ayuda
trim_gui	4	strFrmDataset	Conjunto de datos
trim_gui	5	strLblDataset	Conjunto de datos:
trim_gui	6	strDrpDataset	<Seleccionar datos>
trim_gui	7	strLblSamples	muestras
trim_gui	8	strLblColumns	Columnas
trim_gui	9	strLblRows	filas
trim_gui	10	strFrmSamples	muestras
trim_gui	11	strLblSelectedSamples	Muestras seleccionadas (separadas por barra |):
trim_gui	12	strEdtMsg	Haga doble clic o arrastre los nombres de las muestras a la lista
trim_gui	13	strRadKeep	Mantener
trim_gui	14	strRadRemove	Eliminar
trim_gui	15	strFrmColumns	Columnas
trim_gui	16	strLblSelectedColumns	Selleccionar columnas (separadas por barra|):
trim_gui	17	strFrmOptions	Opciones
trim_gui	18	strChkColumns	Eliminar columnas vacías
trim_gui	19	strChkNA	Eliminar columnas NA
trim_gui	20	strChkWord	Añadir límites de palabras
trim_gui	21	strChkIgnore	Ignorar mayúsculas y minúsculas
trim_gui	22	strLblReplace	Reemplazar valores ausentes con:
trim_gui	23	strFrmSave	Guardar como
trim_gui	24	strLblSave	Nombre del resultado:
trim_gui	25	strMsgName	Se debe proporcionar un nombre de archivo!
trim_gui	26	strBtnTrim	Cortar datos
trim_gui	27	strBtnProcessing	Procesando…
trim_gui	28	strMsgTitleError	Error
